Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
6818919;553891;Luženièky;;;;;89303;Luženice;;;è.p.;1;;;34401;861886.19;1095160.50;2013-12-05T00:00:00
6818927;553891;Luženièky;;;;;89303;Luženice;;;è.p.;2;;;34401;861894.44;1095177.63;2013-12-05T00:00:00
6818935;553891;Luženièky;;;;;89303;Luženice;;;è.p.;3;;;34401;861899.75;1095159.13;2013-12-05T00:00:00
6818943;553891;Luženièky;;;;;89303;Luženice;;;è.p.;4;;;34401;861971.37;1095121.66;2013-12-05T00:00:00
6818951;553891;Luženièky;;;;;89303;Luženice;;;è.p.;5;;;34401;861813.00;1095535.88;2013-12-05T00:00:00
6818960;553891;Luženièky;;;;;89303;Luženice;;;è.p.;6;;;34401;861809.31;1095551.38;2013-12-05T00:00:00
6818978;553891;Luženièky;;;;;89303;Luženice;;;è.p.;7;;;34401;861847.50;1095516.25;2013-12-05T00:00:00
6818986;553891;Luženièky;;;;;89303;Luženice;;;è.p.;8;;;34401;861905.94;1095210.38;2013-12-05T00:00:00
6818994;553891;Luženièky;;;;;89303;Luženice;;;è.p.;10;;;34401;861828.77;1095707.61;2022-10-25T00:00:00
6819001;553891;Luženièky;;;;;89303;Luženice;;;è.p.;11;;;34401;861912.06;1095249.13;2013-12-05T00:00:00
6819010;553891;Luženièky;;;;;89303;Luženice;;;è.p.;12;;;34401;861912.06;1095266.13;2013-12-05T00:00:00
6819028;553891;Luženièky;;;;;89303;Luženice;;;è.p.;13;;;34401;861898.69;1095286.13;2013-12-05T00:00:00
6819036;553891;Luženièky;;;;;89303;Luženice;;;è.p.;14;;;34401;861905.63;1095316.13;2013-12-05T00:00:00
6819044;553891;Luženièky;;;;;89303;Luženice;;;è.p.;15;;;34401;861929.13;1095346.00;2013-12-05T00:00:00
6819052;553891;Luženièky;;;;;89303;Luženice;;;è.p.;16;;;34401;861964.63;1095346.25;2013-12-05T00:00:00
6819061;553891;Luženièky;;;;;89303;Luženice;;;è.p.;17;;;34401;862010.00;1095363.00;2013-12-05T00:00:00
6819079;553891;Luženièky;;;;;89303;Luženice;;;è.p.;18;;;34401;861967.81;1095421.50;2013-12-05T00:00:00
6819087;553891;Luženièky;;;;;89303;Luženice;;;è.p.;19;;;34401;861950.75;1095398.00;2013-12-05T00:00:00
6819095;553891;Luženièky;;;;;89303;Luženice;;;è.p.;20;;;34401;861930.67;1095399.46;2018-08-27T00:00:00
6819109;553891;Luženièky;;;;;89303;Luženice;;;è.p.;21;;;34401;862033.19;1095383.88;2013-12-05T00:00:00
6819117;553891;Luženièky;;;;;89303;Luženice;;;è.p.;22;;;34401;861931.81;1095438.75;2013-12-05T00:00:00
6819125;553891;Luženièky;;;;;89303;Luženice;;;è.p.;23;;;34401;861904.88;1095417.25;2013-12-05T00:00:00
6819133;553891;Luženièky;;;;;89303;Luženice;;;è.p.;24;;;34401;861896.06;1095428.63;2013-12-05T00:00:00
6819141;553891;Luženièky;;;;;89303;Luženice;;;è.p.;25;;;34401;861828.00;1095464.38;2013-12-05T00:00:00
6819168;553891;Luženièky;;;;;89303;Luženice;;;è.p.;27;;;34401;861854.94;1095436.13;2013-12-05T00:00:00
6819176;553891;Luženièky;;;;;89303;Luženice;;;è.p.;28;;;34401;861891.50;1095399.63;2013-12-05T00:00:00
6819184;553891;Luženièky;;;;;89303;Luženice;;;è.p.;29;;;34401;861802.44;1095575.56;2021-05-14T00:00:00
6819192;553891;Luženièky;;;;;89303;Luženice;;;è.p.;30;;;34401;861740.78;1095201.75;2013-12-05T00:00:00
6819206;553891;Luženièky;;;;;89303;Luženice;;;è.p.;31;;;34401;861872.31;1095267.00;2013-12-05T00:00:00
6819214;553891;Luženièky;;;;;89303;Luženice;;;è.p.;32;;;34401;861858.69;1095248.25;2013-12-05T00:00:00
6819222;553891;Luženièky;;;;;89303;Luženice;;;è.p.;33;;;34401;861798.00;1095600.00;2013-12-05T00:00:00
6819231;553891;Luženièky;;;;;89303;Luženice;;;è.p.;34;;;34401;861844.56;1095226.38;2013-12-05T00:00:00
6819249;553891;Luženièky;;;;;89303;Luženice;;;è.p.;35;;;34401;862007.00;1095407.00;2013-12-05T00:00:00
6819257;553891;Luženièky;;;;;89303;Luženice;;;è.p.;36;;;34401;861850.44;1095207.25;2013-12-05T00:00:00
6819265;553891;Luženièky;;;;;89303;Luženice;;;è.p.;37;;;34401;861860.00;1095186.63;2013-12-05T00:00:00
6819273;553891;Luženièky;;;;;89303;Luženice;;;è.p.;38;;;34401;861854.44;1095332.88;2013-12-05T00:00:00
6819281;553891;Luženièky;;;;;89303;Luženice;;;è.p.;39;;;34401;861870.69;1095316.63;2013-12-05T00:00:00
6819290;553891;Luženièky;;;;;89303;Luženice;;;è.p.;40;;;34401;862003.31;1095364.63;2013-12-05T00:00:00
6819303;553891;Luženièky;;;;;89303;Luženice;;;è.p.;41;;;34401;861980.63;1095362.25;2013-12-05T00:00:00
6819311;553891;Luženièky;;;;;89303;Luženice;;;è.p.;42;;;34401;861824.81;1095507.38;2013-12-05T00:00:00
6819320;553891;Luženièky;;;;;89303;Luženice;;;è.p.;43;;;34401;861850.13;1095297.63;2013-12-05T00:00:00
6819338;553891;Luženièky;;;;;89303;Luženice;;;è.p.;44;;;34401;861989.19;1095404.13;2013-12-05T00:00:00
6819354;553891;Luženièky;;;;;89303;Luženice;;;è.p.;46;;;34401;861817.56;1095488.75;2013-12-05T00:00:00
6819371;553891;Luženièky;;;;;89303;Luženice;;;è.p.;48;;;34401;861879.25;1095340.13;2013-12-05T00:00:00
6819389;553891;Luženièky;;;;;89303;Luženice;;;è.p.;49;;;34401;861898.19;1095300.88;2013-12-05T00:00:00
6819397;553891;Luženièky;;;;;89303;Luženice;;;è.p.;50;;;34401;861877.63;1095435.38;2013-12-05T00:00:00
6819427;553891;Luženièky;;;;;89303;Luženice;;;è.ev.;1;;;34401;861926.44;1095164.50;2013-12-05T00:00:00
6819451;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;2;;;34401;861704.79;1095995.10;2013-12-05T00:00:00
6819460;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;3;;;34401;861736.06;1096036.02;2013-12-05T00:00:00
6819478;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;4;;;34401;861527.09;1096135.72;2013-12-05T00:00:00
6819486;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;5;;;34401;861671.35;1096052.38;2013-12-05T00:00:00
6819494;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;6;;;34401;861646.75;1096080.46;2013-12-05T00:00:00
6819508;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;7;;;34401;861635.71;1096098.94;2013-12-05T00:00:00
6819516;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;8;;;34401;861619.70;1096157.31;2013-12-05T00:00:00
6819524;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;9;;;34401;861383.15;1096157.35;2013-12-05T00:00:00
6819532;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;10;;;34401;861674.53;1096070.57;2013-12-05T00:00:00
6819541;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;11;;;34401;861545.56;1096167.47;2013-12-05T00:00:00
6819559;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;12;;;34401;861556.93;1096197.75;2013-12-05T00:00:00
6819567;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;13;;;34401;861511.30;1096288.25;2013-12-05T00:00:00
6819575;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;14;;;34401;861506.14;1096213.81;2013-12-05T00:00:00
6819583;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;16;;;34401;861500.64;1096152.61;2013-12-05T00:00:00
6819605;553891;Luženièky;;;;;89311;Luženièky;;;è.p.;18;;;34401;861542.48;1096124.34;2013-12-05T00:00:00
