Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
13738224;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;1;;;67526;669304.74;1158983.14;2022-11-16T00:00:00
13738232;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;2;;;67526;669248.03;1159020.45;2022-11-16T00:00:00
13738241;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;3;;;67526;669221.33;1159039.85;2022-11-16T00:00:00
13738259;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;4;;;67526;669250.53;1158990.96;2013-12-05T00:00:00
13738267;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;5;;;67526;669185.82;1159063.58;2022-11-16T00:00:00
13738275;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;6;;;67526;669166.19;1159078.65;2013-12-05T00:00:00
13738283;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;7;;;67526;669153.72;1159094.38;2022-11-16T00:00:00
13738291;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;8;;;67526;669129.29;1159100.00;2022-11-16T00:00:00
13738313;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;11;;;67526;669063.57;1159137.30;2013-12-05T00:00:00
13738321;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;12;;;67526;669049.56;1159148.57;2013-12-05T00:00:00
13738330;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;13;;;67526;669028.36;1159241.56;2022-11-16T00:00:00
13738348;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;14;;;67526;669033.07;1159167.26;2013-12-05T00:00:00
13738356;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;15;;;67526;669023.73;1159127.13;2013-12-05T00:00:00
13738372;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;18;;;67526;669012.47;1159058.96;2013-12-05T00:00:00
13738381;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;19;;;67526;668937.19;1159087.82;2013-12-05T00:00:00
13738399;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;20;;;67526;669039.40;1159045.81;2013-12-05T00:00:00
13738402;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;21;;;67526;669061.65;1159033.99;2013-12-05T00:00:00
13738411;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;22;;;67526;669267.22;1158925.74;2022-11-16T00:00:00
13738429;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;23;;;67526;669097.64;1159006.23;2013-12-05T00:00:00
13738437;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;24;;;67526;669143.59;1158990.48;2022-11-16T00:00:00
13738445;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;25;;;67526;669154.09;1158981.79;2022-11-16T00:00:00
13738453;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;26;;;67526;669224.16;1158952.88;2022-11-16T00:00:00
13738461;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;27;;;67526;669227.73;1158932.81;2013-12-05T00:00:00
13738470;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;28;;;67526;669184.70;1159014.33;2013-12-05T00:00:00
13738488;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;29;;;67526;669173.16;1159026.97;2013-12-05T00:00:00
13738496;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;30;;;67526;669153.93;1159041.26;2013-12-05T00:00:00
13738500;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;31;;;67526;668879.57;1159142.96;2018-12-06T00:00:00
13738518;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;35;;;67526;669005.73;1159273.09;2013-12-05T00:00:00
13738526;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;37;;;67526;668495.91;1160695.46;2013-12-05T00:00:00
13738534;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;38;;;67526;669291.19;1158980.25;2013-12-05T00:00:00
13738542;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;39;;;67526;669225.79;1159029.87;2022-11-16T00:00:00
13738551;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;40;;;67526;669206.02;1159062.15;2013-12-05T00:00:00
13738569;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;42;;;67526;669077.58;1159026.57;2013-12-05T00:00:00
13738577;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;43;;;67526;668930.37;1159063.42;2013-12-05T00:00:00
13738585;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;45;;;67526;668877.57;1159167.53;2013-12-05T00:00:00
13738593;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;46;;;67526;668922.08;1159094.42;2013-12-05T00:00:00
13738607;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;47;;;67526;668903.94;1159144.17;2013-12-05T00:00:00
13738615;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;48;;;67526;668903.12;1159104.87;2013-12-05T00:00:00
13738623;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.p.;49;;;67526;669319.21;1158939.53;2013-12-05T00:00:00
13738631;587303;Jindøichovice;;;;;60496;Jindøichovice;;;è.ev.;47;;;67526;669202.78;1158991.22;2022-11-16T00:00:00
