KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
17263018;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;21;;;26291;745633.35;1091350.74;2023-03-29T00:00:00
17263026;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;22;;;26291;745722.55;1091344.99;2023-03-29T00:00:00
17263034;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;23;;;26291;745615.50;1091223.50;2013-12-01T00:00:00
17263042;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;24;;;26291;745612.63;1091139.00;2013-12-01T00:00:00
17263051;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;25;;;26291;745785.25;1091179.75;2013-12-01T00:00:00
17263069;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;26;;;26291;745598.13;1091138.13;2013-12-01T00:00:00
17263085;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;29;;;26291;745627.75;1091197.50;2013-12-01T00:00:00
17263093;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;30;;;26291;745652.88;1091218.50;2013-12-01T00:00:00
17263107;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;31;;;26291;745665.13;1091224.88;2013-12-01T00:00:00
17263115;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;32;;;26291;745682.19;1091225.25;2013-12-01T00:00:00
17263123;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;33;;;26291;745116.92;1090691.30;2017-11-01T00:00:00
17263131;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;34;;;26291;745712.13;1091234.50;2013-12-01T00:00:00
17263140;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;35;;;26291;745719.56;1091250.63;2013-12-01T00:00:00
17263158;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;36;;;26291;745729.25;1091235.25;2013-12-01T00:00:00
17263166;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;37;;;26291;745737.25;1091260.63;2013-12-01T00:00:00
17263174;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;38;;;26291;745744.69;1091234.25;2013-12-01T00:00:00
17263182;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;39;;;26291;745753.06;1091255.88;2013-12-01T00:00:00
17263191;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;40;;;26291;745763.88;1091291.40;2024-10-21T00:00:00
17263204;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;41;;;26291;745766.94;1091227.75;2013-12-01T00:00:00
17263212;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;42;;;26291;745943.56;1090796.88;2013-12-01T00:00:00
17263221;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;43;;;26291;745983.69;1091090.63;2013-12-01T00:00:00
17263239;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;44;;;26291;745832.55;1091427.56;2021-11-05T00:00:00
17263247;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;45;;;26291;745756.11;1091240.92;2023-03-29T00:00:00
17263255;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;46;;;26291;745841.06;1091266.63;2013-12-01T00:00:00
17263263;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;47;;;26291;745944.37;1091112.19;2013-12-01T00:00:00
17263271;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;48;;;26291;745446.50;1090867.75;2013-12-01T00:00:00
17263280;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;49;;;26291;745582.19;1090975.88;2013-12-01T00:00:00
17263298;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;50;;;26291;745836.63;1091240.63;2013-12-01T00:00:00
17263301;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;51;;;26291;745890.13;1091479.88;2013-12-01T00:00:00
17263310;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;52;;;26291;746039.75;1091068.63;2013-12-01T00:00:00
17263336;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;54;;;26291;745686.19;1091430.38;2013-12-01T00:00:00
17263344;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;55;;;26291;745732.69;1091412.88;2013-12-01T00:00:00
17263352;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;56;;;26291;745917.75;1091161.71;2022-10-19T00:00:00
17263361;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;57;;;26291;745939.13;1091159.75;2013-12-01T00:00:00
17263379;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;58;;;26291;745950.94;1091142.50;2013-12-01T00:00:00
17263395;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;60;;;26291;746060.44;1091028.88;2013-12-01T00:00:00
17263409;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;61;;;26291;745638.06;1091069.75;2013-12-01T00:00:00
17263417;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;62;;;26291;745558.80;1091142.04;2022-10-19T00:00:00
17263425;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;63;;;26291;746077.22;1091021.69;2022-10-19T00:00:00
17263441;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;68;;;26291;745650.50;1091035.63;2013-12-01T00:00:00
17263450;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;69;;;26291;745537.81;1090903.58;2022-10-19T00:00:00
17263468;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;70;;;26291;745524.50;1090903.13;2013-12-01T00:00:00
17263476;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;71;;;26291;745487.63;1090882.50;2013-12-01T00:00:00
17263484;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;72;;;26291;745474.06;1090878.63;2013-12-01T00:00:00
17263492;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;73;;;26291;745459.24;1090866.58;2022-10-19T00:00:00
17263506;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;74;;;26291;746011.44;1091100.13;2013-12-01T00:00:00
17263514;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;75;;;26291;745495.00;1090893.00;2013-12-01T00:00:00
17263522;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;76;;;26291;745508.75;1090891.68;2022-10-19T00:00:00
17263549;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;80;;;26291;745628.44;1091089.75;2013-12-01T00:00:00
17263557;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;81;;;26291;745856.04;1091200.47;2013-12-01T00:00:00
17263565;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;82;;;26291;745626.49;1091022.36;2013-12-01T00:00:00
17263573;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;84;;;26291;745618.31;1091395.00;2013-12-01T00:00:00
17263581;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;85;;;26291;745575.46;1091089.26;2023-03-29T00:00:00
17263590;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;86;;;26291;745609.93;1091115.44;2016-09-19T00:00:00
17263603;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;87;;;26291;745617.94;1091099.38;2013-12-01T00:00:00
17263611;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;88;;;26291;745695.00;1091080.00;2013-12-01T00:00:00
17263620;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;89;;;26291;746108.00;1091029.75;2013-12-01T00:00:00
17263638;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;90;;;26291;745686.75;1091398.50;2013-12-01T00:00:00
17263654;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;92;;;26291;745800.44;1091113.75;2013-12-01T00:00:00
17263662;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;93;;;26291;745600.06;1091400.75;2013-12-01T00:00:00
17263671;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;94;;;26291;745598.69;1091409.13;2013-12-01T00:00:00
17263689;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;95;;;26291;745599.93;1091426.84;2017-10-27T00:00:00
17263697;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;96;;;26291;745602.50;1091428.00;2013-12-01T00:00:00
17263701;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;97;;;26291;746029.56;1091047.25;2013-12-01T00:00:00
17263719;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;98;;;26291;745641.44;1091058.75;2013-12-01T00:00:00
17263727;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;99;;;26291;745674.31;1091048.50;2013-12-01T00:00:00
17263735;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;100;;;26291;745764.67;1091256.11;2023-03-30T00:00:00
17263751;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;103;;;26291;745759.56;1091352.30;2022-10-19T00:00:00
17263760;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;104;;;26291;745816.41;1091128.01;2022-10-19T00:00:00
17263778;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;109;;;26291;745175.81;1090937.91;2022-10-19T00:00:00
17263786;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;110;;;26291;745891.41;1091489.92;2022-10-19T00:00:00
17263794;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;111;;;26291;744179.44;1091061.30;2022-10-19T00:00:00
17263808;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;113;;;26291;745778.75;1091267.88;2013-12-01T00:00:00
17263816;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;114;;;26291;745791.38;1091262.25;2013-12-01T00:00:00
17263824;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;115;;;26291;745792.38;1091230.00;2013-12-01T00:00:00
17263832;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;116;;;26291;745786.88;1091211.63;2013-12-01T00:00:00
17263841;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;117;;;26291;745802.79;1091219.69;2013-12-01T00:00:00
17263859;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;118;;;26291;745797.43;1091209.64;2022-10-19T00:00:00
17263875;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;120;;;26291;745799.13;1091176.88;2013-12-01T00:00:00
17263883;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;121;;;26291;745802.88;1091384.13;2013-12-01T00:00:00
17263891;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;124;;;26291;745820.69;1091142.13;2013-12-01T00:00:00
17263905;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;125;;;26291;745834.10;1091133.51;2017-10-27T00:00:00
17263913;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;126;;;26291;745587.94;1091001.00;2013-12-01T00:00:00
17263921;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;127;;;26291;745829.06;1091157.88;2013-12-01T00:00:00
17263948;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;129;;;26291;745921.42;1090785.38;2022-10-19T00:00:00
17263956;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;130;;;26291;745828.88;1091186.13;2013-12-01T00:00:00
17263964;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;131;;;26291;745813.78;1091191.96;2023-03-30T00:00:00
17263972;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;132;;;26291;745817.50;1091214.88;2013-12-01T00:00:00
17263981;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;133;;;26291;745677.45;1091492.19;2023-03-30T00:00:00
17263999;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;134;;;26291;745802.38;1091165.63;2013-12-01T00:00:00
17264006;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;135;;;26291;745833.31;1091123.08;2017-10-31T00:00:00
17264014;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;136;;;26291;745168.71;1090103.89;2022-10-19T00:00:00
17264022;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;137;;;26291;745670.07;1091012.33;2023-03-30T00:00:00
17264031;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;138;;;26291;745661.19;1091021.63;2013-12-01T00:00:00
17264049;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;139;;;26291;745979.56;1091112.00;2013-12-01T00:00:00
17264057;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;140;;;26291;745587.38;1091037.13;2013-12-01T00:00:00
17264065;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;141;;;26291;745106.19;1090776.63;2013-12-01T00:00:00
17264073;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;142;;;26291;745090.78;1090851.12;2023-03-29T00:00:00
17264090;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;144;;;26291;745862.00;1091620.25;2013-12-01T00:00:00
17264103;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;145;;;26291;745473.44;1091103.50;2013-12-01T00:00:00
17264111;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;147;;;26291;745487.63;1091105.00;2013-12-01T00:00:00
17264120;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;148;;;26291;745500.31;1091107.13;2013-12-01T00:00:00
17264138;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;149;;;26291;745440.50;1091102.38;2013-12-01T00:00:00
17264146;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;150;;;26291;745419.56;1091102.00;2013-12-01T00:00:00
17264154;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;151;;;26291;745637.31;1091026.13;2013-12-01T00:00:00
17264162;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;152;;;26291;745866.45;1091424.53;2022-10-19T00:00:00
17264171;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;153;;;26291;745384.51;1091069.15;2025-12-12T00:00:00
17264189;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;154;;;26291;745882.19;1091438.13;2013-12-01T00:00:00
17264197;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;155;;;26291;745385.00;1091100.00;2013-12-01T00:00:00
17264201;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;156;;;26291;745389.69;1091043.00;2013-12-01T00:00:00
17264219;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;157;;;26291;745390.69;1091024.75;2013-12-01T00:00:00
17264227;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;158;;;26291;745893.20;1091086.27;2023-03-30T00:00:00
17264235;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;159;;;26291;745959.81;1091101.38;2013-12-01T00:00:00
17264243;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;160;;;26291;745980.97;1090983.41;2022-10-19T00:00:00
17264251;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;161;;;26291;745916.75;1091468.13;2013-12-01T00:00:00
17264260;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;162;;;26291;746006.00;1091029.50;2013-12-01T00:00:00
17264278;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;163;;;26291;745900.81;1091457.75;2013-12-01T00:00:00
17264286;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;164;;;26291;746011.75;1090976.63;2013-12-01T00:00:00
17264294;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;165;;;26291;745765.31;1091131.50;2013-12-01T00:00:00
17264308;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;166;;;26291;745759.81;1090968.50;2013-12-01T00:00:00
17264316;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;167;;;26291;745502.56;1091125.50;2013-12-01T00:00:00
17264324;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;168;;;26291;745945.62;1091473.04;2021-05-25T00:00:00
17264332;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;169;;;26291;745970.56;1091475.38;2013-12-01T00:00:00
17264341;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;170;;;26291;745689.25;1091003.25;2013-12-01T00:00:00
17264359;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;171;;;26291;745833.56;1091144.11;2017-05-09T00:00:00
17264367;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;173;;;26291;745359.06;1091130.75;2013-12-01T00:00:00
17264375;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;174;;;26291;745455.88;1091130.75;2013-12-01T00:00:00
17264383;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;175;;;26291;745373.95;1091125.45;2019-02-06T00:00:00
17264391;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;176;;;26291;745631.19;1091376.25;2013-12-01T00:00:00
17264405;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;177;;;26291;745420.31;1091129.25;2013-12-01T00:00:00
17264413;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;178;;;26291;745875.22;1091533.99;2022-10-19T00:00:00
17264421;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;179;;;26291;745394.37;1091133.93;2019-06-10T00:00:00
17264430;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;180;;;26291;745480.13;1091168.50;2013-12-01T00:00:00
17264448;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;181;;;26291;745555.63;1090961.50;2013-12-01T00:00:00
17264456;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;182;;;26291;745548.56;1090950.88;2013-12-01T00:00:00
17264464;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;183;;;26291;745940.79;1091493.96;2022-10-19T00:00:00
17264472;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;184;;;26291;745082.13;1090871.63;2013-12-01T00:00:00
17264481;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;185;;;26291;745177.99;1090848.47;2022-10-19T00:00:00
17264499;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;186;;;26291;745197.38;1090837.50;2013-12-01T00:00:00
17264502;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;187;;;26291;745175.91;1090807.39;2023-04-03T00:00:00
17264511;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;188;;;26291;745131.44;1090815.38;2013-12-01T00:00:00
17264529;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;189;;;26291;745146.94;1090871.25;2013-12-01T00:00:00
17264537;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;190;;;26291;745335.42;1091122.42;2023-04-03T00:00:00
17264545;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;191;;;26291;745923.75;1091671.50;2018-05-10T00:00:00
17264553;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;192;;;26291;745928.13;1091491.63;2013-12-01T00:00:00
17264561;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;193;;;26291;745584.56;1091165.75;2013-12-01T00:00:00
17264570;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;194;;;26291;745551.40;1090976.38;2022-10-19T00:00:00
17264588;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;195;;;26291;745206.00;1091801.00;2013-12-01T00:00:00
17264596;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;196;;;26291;745108.88;1090815.75;2013-12-01T00:00:00
17264600;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;197;;;26291;745599.91;1091018.08;2022-10-19T00:00:00
17264618;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;198;;;26291;745268.88;1091068.28;2021-01-18T00:00:00
17264626;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;199;;;26291;745193.50;1090955.88;2023-04-03T00:00:00
17264634;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;200;;;26291;745795.25;1091184.25;2013-12-01T00:00:00
17264642;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;201;;;26291;745370.47;1090985.45;2020-08-03T00:00:00
17264651;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;202;;;26291;745390.25;1091003.63;2013-12-01T00:00:00
17264669;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;203;;;26291;745715.77;1091508.12;2023-04-03T00:00:00
17264677;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;204;;;26291;745690.25;1091468.88;2013-12-01T00:00:00
17264685;540498;Kosova Hora;;;;;70017;Kosova Hora;;;Ë.p.;205;;;26291;745638.88;1091459.13;2023-04-03T00:00:00
