Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
7799462;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;1;;;67923;611521.84;1132643.80;2013-12-04T00:00:00
7799471;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;2;;;67923;611546.91;1132575.72;2013-12-04T00:00:00
7799489;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;3;;;67923;611552.63;1132538.34;2013-12-04T00:00:00
7799497;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;4;;;67923;611580.20;1132544.45;2022-11-14T00:00:00
7799501;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;5;;;67923;611559.95;1132521.54;2013-12-04T00:00:00
7799527;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;7;;;67923;611564.09;1132475.71;2013-12-04T00:00:00
7799535;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;8;;;67923;611602.46;1132467.67;2013-12-04T00:00:00
7799543;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;9;;;67923;611594.19;1132320.38;2013-12-04T00:00:00
7799551;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;10;;;67923;611534.96;1132485.94;2013-12-04T00:00:00
7799560;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;11;;;67923;611491.57;1132478.47;2013-12-04T00:00:00
7799578;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;12;;;67923;611507.45;1132503.46;2022-11-14T00:00:00
7799586;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;13;;;67923;611482.00;1132553.70;2013-12-04T00:00:00
7799594;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;14;;;67923;611487.86;1132595.89;2013-12-04T00:00:00
7799608;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;15;;;67923;611498.23;1132673.32;2013-12-04T00:00:00
7799616;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;16;;;67923;612052.41;1133088.40;2013-12-04T00:00:00
7799624;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;17;;;67923;611737.59;1132865.73;2022-11-14T00:00:00
7799632;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;18;;;67923;611623.24;1132756.23;2013-12-04T00:00:00
7799641;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;19;;;67923;611701.29;1132825.66;2013-12-04T00:00:00
7799667;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;21;;;67923;611519.30;1132558.76;2013-12-04T00:00:00
7799675;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;22;;;67923;611639.51;1132733.23;2013-12-04T00:00:00
7799683;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;23;;;67923;611559.82;1132409.82;2013-12-04T00:00:00
7799691;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;24;;;67923;611597.38;1132367.48;2013-12-04T00:00:00
7799705;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;25;;;67923;611612.45;1132333.23;2022-11-14T00:00:00
7799713;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;26;;;67923;611648.42;1132774.11;2022-11-14T00:00:00
7799721;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;27;;;67923;611484.31;1132519.27;2013-12-04T00:00:00
7799730;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;28;;;67923;611557.82;1132681.06;2013-12-04T00:00:00
7799748;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;29;;;67923;611570.31;1132693.43;2013-12-04T00:00:00
7799756;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;30;;;67923;611647.93;1132266.00;2022-11-14T00:00:00
7799764;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;31;;;67923;611715.38;1132841.53;2022-11-14T00:00:00
7799772;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;32;;;67923;611343.45;1132640.64;2013-12-04T00:00:00
7799781;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;33;;;67923;611331.99;1132637.77;2013-12-04T00:00:00
7799799;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;34;;;67923;611217.83;1132632.39;2022-11-14T00:00:00
7799802;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;35;;;67923;611623.83;1132714.93;2022-11-14T00:00:00
7799811;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;36;;;67923;611433.72;1132637.75;2013-12-04T00:00:00
7799829;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;37;;;67923;611597.58;1132206.29;2013-12-04T00:00:00
7799837;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;38;;;67923;611533.08;1132656.56;2013-12-04T00:00:00
7799845;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;39;;;67923;611732.90;1131998.81;2013-12-04T00:00:00
7799853;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;40;;;67923;612158.23;1133105.10;2023-06-30T00:00:00
7799861;581321;Bìleè;;;;;1911;Bìleè;;;è.p.;41;;;67923;611622.15;1132194.00;2024-07-31T00:00:00
