Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
4936141;592706;Traplice;;;;;168025;Traplice;;;и.p.;27;;;68704;538866.09;1174079.77;2013-12-01T00:00:00
4936159;592706;Traplice;;;;;168025;Traplice;;;и.p.;28;;;68704;538941.39;1174099.78;2022-11-18T00:00:00
4936167;592706;Traplice;;;;;168025;Traplice;;;и.p.;29;;;68704;538931.40;1174078.18;2022-11-18T00:00:00
4936175;592706;Traplice;;;;;168025;Traplice;;;и.p.;30;;;68704;538947.19;1174109.58;2022-11-18T00:00:00
4936183;592706;Traplice;;;;;168025;Traplice;;;и.p.;31;;;68704;538916.78;1174103.94;2022-11-18T00:00:00
4936191;592706;Traplice;;;;;168025;Traplice;;;и.p.;32;;;68704;538939.35;1174126.62;2013-12-01T00:00:00
4936205;592706;Traplice;;;;;168025;Traplice;;;и.p.;33;;;68704;538960.86;1174111.18;2022-11-18T00:00:00
4936213;592706;Traplice;;;;;168025;Traplice;;;и.p.;34;;;68704;539017.10;1174099.56;2022-11-18T00:00:00
4936221;592706;Traplice;;;;;168025;Traplice;;;и.p.;35;;;68704;538957.57;1174090.94;2022-11-18T00:00:00
4936248;592706;Traplice;;;;;168025;Traplice;;;и.p.;37;;;68704;539001.18;1174107.72;2022-11-18T00:00:00
4936256;592706;Traplice;;;;;168025;Traplice;;;и.p.;38;;;68704;539004.55;1174090.57;2013-12-01T00:00:00
4936264;592706;Traplice;;;;;168025;Traplice;;;и.p.;39;;;68704;539257.59;1173936.83;2022-11-18T00:00:00
4936272;592706;Traplice;;;;;168025;Traplice;;;и.p.;40;;;68704;538949.33;1174192.04;2013-12-01T00:00:00
4936299;592706;Traplice;;;;;168025;Traplice;;;и.p.;42;;;68704;538962.94;1174076.51;2022-11-18T00:00:00
4936302;592706;Traplice;;;;;168025;Traplice;;;и.p.;43;;;68704;538956.29;1174065.73;2022-11-18T00:00:00
4936311;592706;Traplice;;;;;168025;Traplice;;;и.p.;44;;;68704;538953.04;1174077.80;2022-11-18T00:00:00
4936329;592706;Traplice;;;;;168025;Traplice;;;и.p.;45;;;68704;538789.96;1174220.78;2022-11-18T00:00:00
4936337;592706;Traplice;;;;;168025;Traplice;;;и.p.;46;;;68704;538926.67;1174058.75;2013-12-01T00:00:00
4936345;592706;Traplice;;;;;168025;Traplice;;;и.p.;47;;;68704;538956.84;1174044.24;2013-12-01T00:00:00
4936361;592706;Traplice;;;;;168025;Traplice;;;и.p.;49;;;68704;538973.69;1174063.11;2022-11-18T00:00:00
4936370;592706;Traplice;;;;;168025;Traplice;;;и.p.;50;;;68704;538993.27;1174078.35;2022-11-18T00:00:00
4936388;592706;Traplice;;;;;168025;Traplice;;;и.p.;51;;;68704;539036.52;1173993.15;2022-11-18T00:00:00
4936396;592706;Traplice;;;;;168025;Traplice;;;и.p.;52;;;68704;538981.30;1174057.98;2022-11-18T00:00:00
4936400;592706;Traplice;;;;;168025;Traplice;;;и.p.;53;;;68704;538961.14;1174008.83;2022-11-18T00:00:00
4936434;592706;Traplice;;;;;168025;Traplice;;;и.p.;56;;;68704;538895.50;1173994.64;2022-11-18T00:00:00
4936442;592706;Traplice;;;;;168025;Traplice;;;и.p.;57;;;68704;538931.64;1173947.58;2013-12-01T00:00:00
4936451;592706;Traplice;;;;;168025;Traplice;;;и.p.;58;;;68704;538876.71;1173970.86;2022-11-18T00:00:00
4936469;592706;Traplice;;;;;168025;Traplice;;;и.p.;59;;;68704;538864.64;1173958.44;2022-11-18T00:00:00
4936477;592706;Traplice;;;;;168025;Traplice;;;и.p.;60;;;68704;538822.73;1173631.10;2013-12-01T00:00:00
4936485;592706;Traplice;;;;;168025;Traplice;;;и.p.;61;;;68704;538795.44;1173682.64;2013-12-01T00:00:00
4936493;592706;Traplice;;;;;168025;Traplice;;;и.p.;62;;;68704;538787.61;1173757.50;2013-12-01T00:00:00
4936507;592706;Traplice;;;;;168025;Traplice;;;и.p.;63;;;68704;538814.54;1173666.66;2013-12-01T00:00:00
4936531;592706;Traplice;;;;;168025;Traplice;;;и.p.;67;;;68704;538649.73;1173805.00;2013-12-01T00:00:00
4936540;592706;Traplice;;;;;168025;Traplice;;;и.p.;68;;;68704;538628.46;1173810.24;2013-12-01T00:00:00
4936558;592706;Traplice;;;;;168025;Traplice;;;и.p.;69;;;68704;539021.55;1174042.89;2022-11-18T00:00:00
4936574;592706;Traplice;;;;;168025;Traplice;;;и.p.;71;;;68704;538662.87;1173767.91;2022-11-18T00:00:00
4936582;592706;Traplice;;;;;168025;Traplice;;;и.p.;72;;;68704;538721.59;1173908.70;2022-11-18T00:00:00
4936591;592706;Traplice;;;;;168025;Traplice;;;и.p.;73;;;68704;538603.85;1173855.77;2013-12-01T00:00:00
4936604;592706;Traplice;;;;;168025;Traplice;;;и.p.;74;;;68704;538617.94;1173877.77;2013-12-01T00:00:00
4936621;592706;Traplice;;;;;168025;Traplice;;;и.p.;76;;;68704;538574.42;1173917.04;2013-12-01T00:00:00
4936639;592706;Traplice;;;;;168025;Traplice;;;и.p.;77;;;68704;538569.08;1173927.88;2013-12-01T00:00:00
4936663;592706;Traplice;;;;;168025;Traplice;;;и.p.;80;;;68704;538533.33;1174043.07;2022-11-18T00:00:00
4936671;592706;Traplice;;;;;168025;Traplice;;;и.p.;81;;;68704;538499.34;1174061.96;2022-11-18T00:00:00
4936698;592706;Traplice;;;;;168025;Traplice;;;и.p.;83;;;68704;539039.35;1174010.86;2022-11-18T00:00:00
4936701;592706;Traplice;;;;;168025;Traplice;;;и.p.;84;;;68704;538886.72;1174041.62;2013-12-01T00:00:00
4936710;592706;Traplice;;;;;168025;Traplice;;;и.p.;85;;;68704;538917.70;1174118.33;2013-12-01T00:00:00
4936744;592706;Traplice;;;;;168025;Traplice;;;и.p.;88;;;68704;538559.54;1174083.43;2022-11-18T00:00:00
4936752;592706;Traplice;;;;;168025;Traplice;;;и.p.;89;;;68704;538898.20;1174103.33;2022-11-18T00:00:00
4936779;592706;Traplice;;;;;168025;Traplice;;;и.p.;91;;;68704;539057.07;1174009.98;2022-11-18T00:00:00
4936787;592706;Traplice;;;;;168025;Traplice;;;и.p.;92;;;68704;538884.58;1174062.90;2022-11-18T00:00:00
4936795;592706;Traplice;;;;;168025;Traplice;;;и.p.;93;;;68704;538902.87;1174166.56;2022-11-18T00:00:00
4936809;592706;Traplice;;;;;168025;Traplice;;;и.p.;94;;;68704;538992.40;1174013.84;2022-11-18T00:00:00
4936817;592706;Traplice;;;;;168025;Traplice;;;и.p.;95;;;68704;538942.25;1174051.07;2013-12-01T00:00:00
4936825;592706;Traplice;;;;;168025;Traplice;;;и.p.;96;;;68704;538931.65;1174161.79;2013-12-01T00:00:00
4936833;592706;Traplice;;;;;168025;Traplice;;;и.p.;97;;;68704;538981.41;1174137.55;2022-11-18T00:00:00
4936841;592706;Traplice;;;;;168025;Traplice;;;и.p.;98;;;68704;538981.65;1174146.69;2022-01-03T00:00:00
4936850;592706;Traplice;;;;;168025;Traplice;;;и.p.;99;;;68704;539184.98;1174015.43;2022-11-18T00:00:00
4936868;592706;Traplice;;;;;168025;Traplice;;;и.p.;100;;;68704;539060.84;1174104.95;2013-12-01T00:00:00
4936876;592706;Traplice;;;;;168025;Traplice;;;и.p.;101;;;68704;539010.07;1174158.03;2013-12-01T00:00:00
4936884;592706;Traplice;;;;;168025;Traplice;;;и.p.;102;;;68704;538925.49;1174185.98;2013-12-01T00:00:00
4936892;592706;Traplice;;;;;168025;Traplice;;;и.p.;103;;;68704;538899.73;1174187.11;2022-11-18T00:00:00
4936906;592706;Traplice;;;;;168025;Traplice;;;и.p.;104;;;68704;538878.28;1174195.24;2022-11-18T00:00:00
4936914;592706;Traplice;;;;;168025;Traplice;;;и.p.;105;;;68704;538878.71;1174214.60;2022-11-18T00:00:00
4936922;592706;Traplice;;;;;168025;Traplice;;;и.p.;106;;;68704;538901.07;1174018.24;2013-12-01T00:00:00
4936931;592706;Traplice;;;;;168025;Traplice;;;и.p.;107;;;68704;538788.77;1174065.63;2013-12-01T00:00:00
4936949;592706;Traplice;;;;;168025;Traplice;;;и.p.;108;;;68704;539041.35;1174120.53;2013-12-01T00:00:00
4936957;592706;Traplice;;;;;168025;Traplice;;;и.p.;109;;;68704;538869.70;1174012.69;2013-12-01T00:00:00
4936965;592706;Traplice;;;;;168025;Traplice;;;и.p.;110;;;68704;538895.11;1174206.81;2022-11-18T00:00:00
4936973;592706;Traplice;;;;;168025;Traplice;;;и.p.;111;;;68704;538947.30;1174084.24;2022-11-18T00:00:00
4936981;592706;Traplice;;;;;168025;Traplice;;;и.p.;112;;;68704;539017.48;1174135.04;2022-11-18T00:00:00
4936990;592706;Traplice;;;;;168025;Traplice;;;и.p.;113;;;68704;539024.25;1173985.03;2022-11-18T00:00:00
4937007;592706;Traplice;;;;;168025;Traplice;;;и.p.;114;;;68704;539018.78;1174175.05;2013-12-01T00:00:00
4937015;592706;Traplice;;;;;168025;Traplice;;;и.p.;115;;;68704;538936.60;1173987.69;2022-11-18T00:00:00
4937023;592706;Traplice;;;;;168025;Traplice;;;и.p.;116;;;68704;538913.25;1173998.72;2022-11-18T00:00:00
4937031;592706;Traplice;;;;;168025;Traplice;;;и.p.;117;;;68704;538916.52;1174162.96;2013-12-01T00:00:00
4937040;592706;Traplice;;;;;168025;Traplice;;;и.p.;118;;;68704;539079.83;1174009.89;2020-09-29T00:00:00
4937058;592706;Traplice;;;;;168025;Traplice;;;и.p.;119;;;68704;538619.66;1173943.82;2013-12-01T00:00:00
4937066;592706;Traplice;;;;;168025;Traplice;;;и.p.;120;;;68704;539073.90;1174097.40;2013-12-01T00:00:00
4937074;592706;Traplice;;;;;168025;Traplice;;;и.p.;121;;;68704;538689.88;1174104.96;2022-11-18T00:00:00
4937082;592706;Traplice;;;;;168025;Traplice;;;и.p.;122;;;68704;538682.17;1174120.40;2022-11-18T00:00:00
4937091;592706;Traplice;;;;;168025;Traplice;;;и.p.;123;;;68704;538567.81;1174507.07;2022-11-18T00:00:00
4937104;592706;Traplice;;;;;168025;Traplice;;;и.p.;124;;;68704;538587.70;1174500.39;2013-12-01T00:00:00
4937112;592706;Traplice;;;;;168025;Traplice;;;и.p.;126;;;68704;538791.02;1173781.77;2013-12-01T00:00:00
4937121;592706;Traplice;;;;;168025;Traplice;;;и.p.;127;;;68704;538696.12;1173938.92;2022-11-18T00:00:00
4937139;592706;Traplice;;;;;168025;Traplice;;;и.p.;128;;;68704;539143.23;1173969.51;2022-11-18T00:00:00
4937147;592706;Traplice;;;;;168025;Traplice;;;и.p.;129;;;68704;538906.55;1174203.89;2022-11-18T00:00:00
4937155;592706;Traplice;;;;;168025;Traplice;;;и.p.;130;;;68704;539213.62;1173988.19;2022-11-18T00:00:00
4937163;592706;Traplice;;;;;168025;Traplice;;;и.p.;131;;;68704;538565.82;1173868.61;2013-12-01T00:00:00
4937171;592706;Traplice;;;;;168025;Traplice;;;и.p.;132;;;68704;538472.15;1174035.77;2022-11-18T00:00:00
4937180;592706;Traplice;;;;;168025;Traplice;;;и.p.;133;;;68704;538782.69;1173745.84;2022-11-18T00:00:00
4937198;592706;Traplice;;;;;168025;Traplice;;;и.p.;134;;;68704;538900.34;1174233.67;2022-11-18T00:00:00
4937201;592706;Traplice;;;;;168025;Traplice;;;и.p.;135;;;68704;538914.86;1174223.38;2022-11-18T00:00:00
4937210;592706;Traplice;;;;;168025;Traplice;;;и.p.;136;;;68704;538594.04;1173863.46;2013-12-01T00:00:00
4937228;592706;Traplice;;;;;168025;Traplice;;;и.p.;137;;;68704;538954.50;1174165.79;2022-11-18T00:00:00
4937236;592706;Traplice;;;;;168025;Traplice;;;и.p.;138;;;68704;538897.07;1174229.17;2013-12-01T00:00:00
4937252;592706;Traplice;;;;;168025;Traplice;;;и.p.;140;;;68704;538888.49;1174251.99;2013-12-01T00:00:00
4937261;592706;Traplice;;;;;168025;Traplice;;;и.p.;141;;;68704;538961.27;1173961.94;2013-12-01T00:00:00
4937279;592706;Traplice;;;;;168025;Traplice;;;и.p.;142;;;68704;539100.43;1173932.76;2020-07-30T00:00:00
4937295;592706;Traplice;;;;;168025;Traplice;;;и.p.;144;;;68704;538631.63;1173755.58;2022-11-18T00:00:00
4937317;592706;Traplice;;;;;168025;Traplice;;;и.p.;146;;;68704;538873.63;1174244.56;2013-12-01T00:00:00
4937325;592706;Traplice;;;;;168025;Traplice;;;и.p.;147;;;68704;538536.09;1173962.09;2013-12-01T00:00:00
4937333;592706;Traplice;;;;;168025;Traplice;;;и.p.;148;;;68704;538805.68;1173713.83;2013-12-01T00:00:00
4937341;592706;Traplice;;;;;168025;Traplice;;;и.p.;149;;;68704;538658.76;1174143.50;2013-12-01T00:00:00
4937350;592706;Traplice;;;;;168025;Traplice;;;и.p.;150;;;68704;538932.68;1174209.05;2013-12-01T00:00:00
4937376;592706;Traplice;;;;;168025;Traplice;;;и.p.;152;;;68704;540578.37;1173066.74;2022-11-18T00:00:00
4937384;592706;Traplice;;;;;168025;Traplice;;;и.p.;153;;;68704;538649.79;1173756.47;2022-11-18T00:00:00
4937406;592706;Traplice;;;;;168025;Traplice;;;и.p.;156;;;68704;540982.29;1173048.92;2024-07-22T00:00:00
4937414;592706;Traplice;;;;;168025;Traplice;;;и.p.;157;;;68704;538613.29;1173799.19;2013-12-01T00:00:00
4937422;592706;Traplice;;;;;168025;Traplice;;;и.p.;158;;;68704;539231.26;1173938.34;2022-11-18T00:00:00
4937449;592706;Traplice;;;;;168025;Traplice;;;и.p.;160;;;68704;538658.20;1173747.42;2013-12-01T00:00:00
4937457;592706;Traplice;;;;;168025;Traplice;;;и.p.;161;;;68704;538820.28;1173657.43;2013-12-01T00:00:00
4937465;592706;Traplice;;;;;168025;Traplice;;;и.p.;162;;;68704;538718.90;1174190.03;2022-11-18T00:00:00
4937473;592706;Traplice;;;;;168025;Traplice;;;и.p.;163;;;68704;538836.50;1174044.48;2013-12-01T00:00:00
4937481;592706;Traplice;;;;;168025;Traplice;;;и.p.;164;;;68704;539247.31;1173928.42;2021-05-28T00:00:00
4937490;592706;Traplice;;;;;168025;Traplice;;;и.p.;165;;;68704;538632.08;1174340.86;2013-12-01T00:00:00
4937511;592706;Traplice;;;;;168025;Traplice;;;и.p.;167;;;68704;538611.39;1174366.10;2022-11-18T00:00:00
4937520;592706;Traplice;;;;;168025;Traplice;;;и.p.;168;;;68704;538779.16;1174007.43;2013-12-01T00:00:00
4937538;592706;Traplice;;;;;168025;Traplice;;;и.p.;170;;;68704;539096.17;1174070.20;2013-12-01T00:00:00
4937546;592706;Traplice;;;;;168025;Traplice;;;и.p.;171;;;68704;538594.84;1174484.76;2013-12-01T00:00:00
4937554;592706;Traplice;;;;;168025;Traplice;;;и.p.;172;;;68704;538804.53;1174048.43;2013-12-01T00:00:00
4937562;592706;Traplice;;;;;168025;Traplice;;;и.p.;173;;;68704;539081.00;1174084.83;2022-11-18T00:00:00
4937571;592706;Traplice;;;;;168025;Traplice;;;и.p.;174;;;68704;538793.43;1173732.54;2013-12-01T00:00:00
4937589;592706;Traplice;;;;;168025;Traplice;;;и.p.;175;;;68704;538642.24;1173949.05;2022-11-18T00:00:00
4937597;592706;Traplice;;;;;168025;Traplice;;;и.p.;176;;;68704;538998.13;1173425.05;2025-01-06T00:00:00
4937601;592706;Traplice;;;;;168025;Traplice;;;и.p.;177;;;68704;538586.64;1174002.68;2022-11-18T00:00:00
4937619;592706;Traplice;;;;;168025;Traplice;;;и.p.;178;;;68704;539005.44;1173945.85;2013-12-01T00:00:00
4937635;592706;Traplice;;;;;168025;Traplice;;;и.p.;180;;;68704;538615.42;1174007.35;2013-12-01T00:00:00
4937643;592706;Traplice;;;;;168025;Traplice;;;и.p.;181;;;68704;538603.93;1174022.82;2013-12-01T00:00:00
4937651;592706;Traplice;;;;;168025;Traplice;;;и.p.;182;;;68704;538596.10;1173972.98;2013-12-01T00:00:00
4937660;592706;Traplice;;;;;168025;Traplice;;;и.p.;183;;;68704;538758.33;1173642.13;2022-11-18T00:00:00
4937678;592706;Traplice;;;;;168025;Traplice;;;и.p.;184;;;68704;538581.75;1174021.95;2013-12-01T00:00:00
4937686;592706;Traplice;;;;;168025;Traplice;;;и.p.;185;;;68704;538602.39;1174030.97;2013-12-01T00:00:00
4937694;592706;Traplice;;;;;168025;Traplice;;;и.p.;186;;;68704;538612.12;1173988.81;2022-11-18T00:00:00
4937708;592706;Traplice;;;;;168025;Traplice;;;и.p.;187;;;68704;538962.10;1174255.95;2013-12-01T00:00:00
4937716;592706;Traplice;;;;;168025;Traplice;;;и.p.;188;;;68704;539038.55;1173877.16;2025-01-03T00:00:00
4937724;592706;Traplice;;;;;168025;Traplice;;;и.p.;189;;;68704;538745.01;1174067.24;2022-11-18T00:00:00
4937732;592706;Traplice;;;;;168025;Traplice;;;и.p.;190;;;68704;538759.31;1174051.80;2022-11-18T00:00:00
4937741;592706;Traplice;;;;;168025;Traplice;;;и.p.;191;;;68704;539046.04;1173954.05;2013-12-01T00:00:00
4937759;592706;Traplice;;;;;168025;Traplice;;;и.p.;192;;;68704;538582.62;1174049.85;2021-10-08T00:00:00
4937767;592706;Traplice;;;;;168025;Traplice;;;и.p.;193;;;68704;538585.13;1174058.95;2022-11-18T00:00:00
4937775;592706;Traplice;;;;;168025;Traplice;;;и.p.;194;;;68704;539070.61;1174041.11;2013-12-01T00:00:00
4937783;592706;Traplice;;;;;168025;Traplice;;;и.p.;195;;;68704;538698.54;1174140.06;2022-11-18T00:00:00
4937791;592706;Traplice;;;;;168025;Traplice;;;и.p.;196;;;68704;538636.91;1173957.79;2013-12-01T00:00:00
4937805;592706;Traplice;;;;;168025;Traplice;;;и.p.;197;;;68704;538634.10;1174104.18;2022-11-18T00:00:00
4937821;592706;Traplice;;;;;168025;Traplice;;;и.p.;199;;;68704;538649.81;1174087.63;2022-11-18T00:00:00
4937830;592706;Traplice;;;;;168025;Traplice;;;и.p.;200;;;68704;538658.16;1174078.89;2022-11-18T00:00:00
4937848;592706;Traplice;;;;;168025;Traplice;;;и.p.;201;;;68704;538667.93;1174068.66;2022-11-18T00:00:00
4937856;592706;Traplice;;;;;168025;Traplice;;;и.p.;202;;;68704;538678.90;1174055.97;2022-11-18T00:00:00
4937864;592706;Traplice;;;;;168025;Traplice;;;и.p.;203;;;68704;538969.38;1174183.51;2022-11-18T00:00:00
4937881;592706;Traplice;;;;;168025;Traplice;;;и.p.;205;;;68704;538690.05;1174064.83;2022-11-18T00:00:00
4937899;592706;Traplice;;;;;168025;Traplice;;;и.p.;206;;;68704;538703.45;1174052.76;2022-11-18T00:00:00
4937902;592706;Traplice;;;;;168025;Traplice;;;и.p.;207;;;68704;538575.41;1174394.51;2013-12-01T00:00:00
4937911;592706;Traplice;;;;;168025;Traplice;;;и.p.;208;;;68704;538691.29;1174044.28;2022-11-18T00:00:00
4937929;592706;Traplice;;;;;168025;Traplice;;;и.p.;209;;;68704;538704.16;1174027.84;2022-11-18T00:00:00
4937937;592706;Traplice;;;;;168025;Traplice;;;и.p.;210;;;68704;538668.07;1174100.55;2013-12-01T00:00:00
4937945;592706;Traplice;;;;;168025;Traplice;;;и.p.;211;;;68704;538740.47;1173889.51;2018-09-12T00:00:00
4937953;592706;Traplice;;;;;168025;Traplice;;;и.p.;212;;;68704;539054.18;1174111.17;2013-12-01T00:00:00
4937961;592706;Traplice;;;;;168025;Traplice;;;и.p.;214;;;68704;539087.71;1173985.07;2013-12-01T00:00:00
4937970;592706;Traplice;;;;;168025;Traplice;;;и.p.;215;;;68704;538617.09;1174352.80;2022-11-18T00:00:00
4937988;592706;Traplice;;;;;168025;Traplice;;;и.p.;216;;;68704;538762.77;1173856.61;2022-11-18T00:00:00
4937996;592706;Traplice;;;;;168025;Traplice;;;и.p.;217;;;68704;538730.54;1174000.80;2022-11-18T00:00:00
4938003;592706;Traplice;;;;;168025;Traplice;;;и.p.;218;;;68704;538740.26;1173988.17;2022-11-18T00:00:00
4938011;592706;Traplice;;;;;168025;Traplice;;;и.p.;219;;;68704;538674.33;1174079.21;2023-03-20T00:00:00
4938020;592706;Traplice;;;;;168025;Traplice;;;и.p.;220;;;68704;538730.11;1173899.09;2022-11-18T00:00:00
4938038;592706;Traplice;;;;;168025;Traplice;;;и.p.;221;;;68704;538642.48;1174344.05;2022-11-18T00:00:00
4938046;592706;Traplice;;;;;168025;Traplice;;;и.p.;222;;;68704;537995.69;1174898.03;2013-12-01T00:00:00
4938054;592706;Traplice;;;;;168025;Traplice;;;и.p.;223;;;68704;539110.06;1174016.44;2022-11-18T00:00:00
4938062;592706;Traplice;;;;;168025;Traplice;;;и.p.;224;;;68704;539126.44;1174012.42;2022-11-18T00:00:00
4938071;592706;Traplice;;;;;168025;Traplice;;;и.p.;225;;;68704;538849.64;1173673.26;2022-11-18T00:00:00
4938089;592706;Traplice;;;;;168025;Traplice;;;и.p.;226;;;68704;538861.07;1173602.76;2013-12-01T00:00:00
4938097;592706;Traplice;;;;;168025;Traplice;;;и.p.;227;;;68704;538891.83;1173543.97;2022-11-18T00:00:00
4938101;592706;Traplice;;;;;168025;Traplice;;;и.p.;228;;;68704;538681.23;1174161.13;2013-12-01T00:00:00
4938127;592706;Traplice;;;;;168025;Traplice;;;и.p.;230;;;68704;538880.54;1173559.77;2022-11-18T00:00:00
4938135;592706;Traplice;;;;;168025;Traplice;;;и.p.;231;;;68704;538641.33;1174138.82;2022-11-18T00:00:00
4938143;592706;Traplice;;;;;168025;Traplice;;;и.p.;232;;;68704;538996.20;1173994.92;2022-11-18T00:00:00
4938151;592706;Traplice;;;;;168025;Traplice;;;и.p.;233;;;68704;538899.73;1173531.39;2022-11-18T00:00:00
4938160;592706;Traplice;;;;;168025;Traplice;;;и.p.;234;;;68704;539038.51;1173925.99;2013-12-01T00:00:00
4938178;592706;Traplice;;;;;168025;Traplice;;;и.p.;235;;;68704;538649.38;1173941.53;2022-11-18T00:00:00
4938186;592706;Traplice;;;;;168025;Traplice;;;и.p.;236;;;68704;538787.78;1173804.17;2013-12-01T00:00:00
4938194;592706;Traplice;;;;;168025;Traplice;;;и.p.;237;;;68704;538718.25;1174287.13;2013-12-01T00:00:00
4938208;592706;Traplice;;;;;168025;Traplice;;;и.p.;238;;;68704;539056.99;1173914.97;2013-12-01T00:00:00
4938216;592706;Traplice;;;;;168025;Traplice;;;и.p.;239;;;68704;539106.98;1173964.20;2022-11-18T00:00:00
4938224;592706;Traplice;;;;;168025;Traplice;;;и.p.;240;;;68704;538773.21;1174036.56;2022-11-18T00:00:00
4938232;592706;Traplice;;;;;168025;Traplice;;;и.p.;241;;;68704;540559.97;1173037.36;2022-11-18T00:00:00
4938241;592706;Traplice;;;;;168025;Traplice;;;и.p.;242;;;68704;538769.13;1174044.72;2022-11-18T00:00:00
4938259;592706;Traplice;;;;;168025;Traplice;;;и.p.;243;;;68704;538561.99;1174519.70;2013-12-01T00:00:00
4938267;592706;Traplice;;;;;168025;Traplice;;;и.p.;244;;;68704;539126.73;1173964.60;2022-11-18T00:00:00
4938275;592706;Traplice;;;;;168025;Traplice;;;и.p.;245;;;68704;539063.90;1173856.10;2013-12-01T00:00:00
4938283;592706;Traplice;;;;;168025;Traplice;;;и.p.;246;;;68704;538536.15;1173915.35;2013-12-01T00:00:00
4938291;592706;Traplice;;;;;168025;Traplice;;;и.p.;247;;;68704;539095.54;1173964.40;2022-11-18T00:00:00
4938305;592706;Traplice;;;;;168025;Traplice;;;и.p.;248;;;68704;538469.92;1174546.28;2013-12-01T00:00:00
4938313;592706;Traplice;;;;;168025;Traplice;;;и.p.;249;;;68704;538814.87;1173750.97;2022-11-18T00:00:00
4938321;592706;Traplice;;;;;168025;Traplice;;;и.p.;250;;;68704;539122.65;1174031.10;2022-11-18T00:00:00
4938330;592706;Traplice;;;;;168025;Traplice;;;и.p.;251;;;68704;538477.91;1174536.82;2013-12-01T00:00:00
4938348;592706;Traplice;;;;;168025;Traplice;;;и.p.;252;;;68704;538679.58;1173919.36;2022-11-18T00:00:00
4938356;592706;Traplice;;;;;168025;Traplice;;;и.p.;253;;;68704;538565.36;1174410.86;2013-12-01T00:00:00
4938364;592706;Traplice;;;;;168025;Traplice;;;и.p.;254;;;68704;539083.01;1173780.97;2025-06-18T00:00:00
4938372;592706;Traplice;;;;;168025;Traplice;;;и.p.;255;;;68704;539143.43;1174027.07;2013-12-01T00:00:00
4938399;592706;Traplice;;;;;168025;Traplice;;;и.p.;257;;;68704;538622.74;1173847.51;2013-12-01T00:00:00
4938402;592706;Traplice;;;;;168025;Traplice;;;и.p.;258;;;68704;540620.71;1173075.90;2022-11-18T00:00:00
4938411;592706;Traplice;;;;;168025;Traplice;;;и.p.;259;;;68704;538983.69;1173446.47;2022-11-18T00:00:00
